participateID,playerID,sportID,olympicID
3216,838,60,14
3217,693,31,23
3218,16,25,11
3219,154,54,19
3220,723,3,21
3221,692,43,10
3222,773,27,8
3223,150,40,18
3224,229,9,25
3225,773,27,23
3226,659,22,23
3227,497,29,17
3228,897,38,11
3229,13,60,14
3230,96,56,26
3231,90,13,13
3232,487,4,7
3233,18,18,23
3234,342,48,8
3235,10,45,28
3236,137,3,9
3237,810,55,23
3238,632,58,21
3239,492,45,16
3240,700,11,19
3241,408,49,28
3242,654,16,4
3243,412,30,4
3244,56,23,9
3245,909,8,7
3246,511,56,19
3247,849,36,12
3248,260,18,24
3249,251,44,15
3250,989,45,6
3251,400,48,15
3252,403,37,27
3253,814,30,16
3254,910,60,2
3255,954,59,8
3256,335,28,17
3257,350,15,6
3258,390,23,10
3259,744,57,4
3260,612,36,15
3261,436,52,14
3262,278,31,18
3263,441,15,1
3264,565,13,24
3265,55,34,1
3266,722,3,2
3267,632,36,5
3268,420,53,23
3269,360,50,11
3270,167,25,20
3271,293,39,28
3272,747,48,14
3273,841,30,4
3274,310,58,24
3275,394,54,3
3276,402,11,23
3277,301,52,19
3278,502,17,15
3279,29,37,26
3280,637,43,1
3281,206,21,24
3282,609,57,13
3283,490,38,8
3284,162,7,2
3285,396,52,28
3286,844,34,18
3287,367,14,15
3288,434,27,7
3289,874,29,5
3290,1000,47,8
3291,684,24,11
3292,650,51,7
3293,293,53,16
3294,848,17,28
3295,423,9,5
3296,168,57,6
3297,719,51,17
3298,647,47,16
3299,187,45,25
3300,491,19,28
3301,881,18,3
3302,333,54,13
3303,699,40,15
3304,424,22,25
3305,513,22,15
3306,269,36,19
3307,26,60,1
3308,788,1,24
3309,995,45,16
3310,812,2,26
3311,297,5,21
3312,58,57,9
3313,275,48,20
3314,852,36,7
3315,419,28,5
3316,547,54,14
3317,347,47,12
3318,159,11,26
3319,11,10,12
3320,797,48,21
3321,737,5,17
3322,768,33,13
3323,766,7,4
3324,868,4,21
3325,399,40,12
3326,36,50,3
3327,654,57,17
3328,680,40,12
3329,87,9,9
3330,371,10,7
3331,80,4,22
3332,807,34,17
3333,858,27,14
3334,331,32,27
3335,255,54,1
3336,227,55,13
3337,143,56,3
3338,565,38,5
3339,822,37,18
3340,305,42,8
3341,977,24,9
3342,36,30,19
3343,302,17,20
3344,369,51,4
3345,970,44,27
3346,321,46,26
3347,762,40,18
3348,500,5,20
3349,90,16,24
3350,482,42,14
3351,621,59,5
3352,435,17,21
3353,740,7,13
3354,515,6,14
3355,495,3,25
3356,566,35,22
3357,17,25,14
3358,192,11,1
3359,766,54,27
3360,468,4,6
3361,48,14,25
3362,269,24,28
3363,136,14,18
3364,213,25,17
3365,942,21,4
3366,895,40,18
3367,328,42,17
3368,349,58,7
3369,173,21,4
3370,538,17,25
3371,235,17,26
3372,382,60,26
3373,914,58,20
3374,320,55,21
3375,892,32,2
3376,573,7,18
3377,301,37,24
3378,370,36,2
3379,620,20,4
3380,905,26,16
3381,481,8,27
3382,830,55,11
3383,947,2,12
3384,46,53,21
3385,317,47,14
3386,131,56,7
3387,867,24,21
3388,466,20,10
3389,420,49,16
3390,432,59,24
3391,13,9,13
3392,3,45,18
3393,703,6,9
3394,633,44,12
3395,671,10,10
3396,809,37,3
3397,157,47,27
3398,106,46,12
3399,436,28,22
3400,517,43,20
3401,682,30,5
3402,280,27,11
3403,868,3,8
3404,942,36,21
3405,920,31,16
3406,729,25,12
3407,843,12,18
3408,469,20,28
3409,552,52,11
3410,159,17,23
3411,928,56,5
3412,547,19,7
3413,621,11,8
3414,632,1,9
3415,524,36,4
3416,85,39,5
3417,476,30,18
3418,497,47,21
3419,720,26,9
3420,213,34,20
3421,464,24,11
3422,12,41,26
3423,27,21,16
3424,7,29,17
3425,486,23,10
3426,581,22,16
3427,52,10,3
3428,441,53,7
3429,634,4,13
3430,176,3,20
3431,9,30,10
3432,601,58,24
3433,757,19,7
3434,310,3,21
3435,371,43,28
3436,793,8,1
3437,774,1,28
3438,978,49,22
3439,192,5,4
3440,85,15,15
3441,177,33,10
3442,132,24,24
3443,133,14,17
3444,505,35,16
3445,405,47,25
3446,699,50,17
3447,239,29,22
3448,78,35,4
3449,422,7,22
3450,746,28,11
3451,455,10,18
3452,707,54,5
3453,483,26,17
3454,21,18,4
3455,355,12,22
3456,474,7,17
3457,552,16,2
3458,346,56,10
3459,731,6,25
3460,208,50,15
3461,692,47,13
3462,580,30,13
3463,802,2,11
3464,656,37,17
3465,632,42,8
3466,347,60,12
3467,225,26,2
3468,600,2,27
3469,835,5,11
3470,473,19,1
3471,705,51,10
3472,944,35,22
3473,175,43,9
3474,974,19,18
3475,360,46,8
3476,301,59,3
3477,192,15,14
3478,840,11,23
3479,396,18,22
3480,872,35,13
3481,878,53,26
3482,758,15,1
3483,186,29,7
3484,193,9,25
3485,803,42,19
3486,578,27,23
3487,708,3,11
3488,44,20,4
3489,160,57,4
3490,130,32,23
3491,742,25,5
3492,819,45,18
3493,207,27,1
3494,390,8,1
3495,85,58,2
3496,405,16,21
3497,238,38,22
3498,951,10,3
3499,802,2,24
3500,598,8,10
3501,144,34,17
3502,815,5,25
3503,557,14,27
3504,754,17,26
3505,674,54,15
3506,721,31,26
3507,173,16,10
3508,8,9,4
3509,773,16,28
3510,726,47,6
3511,45,1,23
3512,561,42,16
3513,183,44,26
3514,720,58,15
3515,945,11,1
3516,751,36,27
3517,562,21,6
3518,680,22,17
3519,809,10,9
3520,506,28,15
3521,676,34,13
3522,210,52,4
3523,325,6,22
3524,508,50,20
3525,936,13,15
3526,749,49,21
3527,103,10,25
3528,348,13,12
3529,351,11,16
3530,89,9,18
3531,793,54,3
3532,553,27,26
3533,764,58,18
3534,419,5,26
3535,691,52,24
3536,214,42,8
3537,8,23,10
3538,728,20,20
3539,932,50,23
3540,485,41,6
3541,656,4,28
3542,133,51,14
3543,902,1,28
3544,630,43,6
3545,871,25,1
3546,685,32,8
3547,866,26,21
3548,667,39,21
3549,229,25,17
3550,316,5,8
3551,425,43,14
3552,463,40,5
3553,343,42,14
3554,443,43,1
3555,931,39,14
3556,675,30,23
3557,269,17,7
3558,969,54,22
3559,345,4,12
3560,556,20,20
3561,887,38,6
3562,404,14,8
3563,660,60,6
3564,962,18,8
3565,363,18,2
3566,689,24,5
3567,387,25,12
3568,933,24,23
3569,117,30,20
3570,615,7,10
3571,340,54,19
3572,282,56,17
3573,223,37,12
3574,182,35,25
3575,234,59,24
3576,434,56,21
3577,768,55,5
3578,665,41,2
3579,983,3,22
3580,209,14,12
3581,156,37,15
3582,855,12,1
3583,756,14,12
3584,729,28,5
3585,649,44,28
3586,820,53,11
3587,573,56,27
3588,79,1,16
3589,648,60,12
3590,459,48,16
3591,560,37,5
3592,317,26,5
3593,464,49,14
3594,343,41,15
3595,63,33,1
3596,86,10,13
3597,443,58,6
3598,316,57,13
3599,458,20,8
3600,501,11,17
3601,556,24,25
3602,162,56,9
3603,618,39,4
3604,276,10,1
3605,315,32,16
3606,79,19,14
3607,362,4,6
3608,540,19,14
3609,644,46,19
3610,744,39,15
3611,926,19,25
3612,983,8,5
3613,539,35,3
3614,958,58,13
3615,220,8,9
3616,213,35,26
3617,765,1,8
3618,920,41,3
3619,344,4,10
3620,963,45,26
3621,123,51,9
3622,597,26,4
3623,473,1,2
3624,300,53,26
3625,906,58,28
3626,418,10,15
3627,587,42,15
3628,77,40,25
3629,567,42,25
3630,3,57,23
3631,560,34,10
3632,643,50,27
3633,164,2,4
3634,135,59,23
3635,657,45,22
3636,187,37,25
3637,426,42,13
3638,213,29,11
3639,93,35,9
3640,585,56,17
3641,33,52,10
3642,454,37,6
3643,320,60,25
3644,571,24,27
3645,535,55,1
3646,418,35,1
3647,96,11,22
3648,654,41,26
3649,357,54,20
3650,280,59,19
3651,461,14,22
3652,732,1,16
3653,58,3,27
3654,844,55,25
3655,85,20,26
3656,180,39,15
3657,258,58,16
3658,822,59,24
3659,876,48,22
3660,665,58,1
3661,314,23,15
3662,316,35,3
3663,529,12,4
3664,879,33,6
3665,472,53,14
3666,760,33,3
3667,46,31,21
3668,429,53,13
3669,206,23,28
3670,545,16,18
3671,685,8,7
3672,480,9,20
3673,715,23,15
3674,785,48,1
3675,564,24,8
3676,86,31,16
3677,507,45,10
3678,520,7,18
3679,950,28,1
3680,537,12,14
3681,890,49,5
3682,340,30,24
3683,372,16,23
3684,842,58,6
3685,650,35,5
3686,866,47,24
3687,997,13,19
3688,431,47,4
3689,204,49,6
3690,502,46,25
3691,414,56,19
3692,451,39,16
3693,324,30,27
3694,670,30,18
3695,779,40,19
3696,651,29,2
3697,878,21,28
3698,273,1,9
3699,13,24,27
3700,381,7,6
3701,15,42,8
3702,158,11,2
3703,179,39,20
3704,267,9,18
3705,857,47,28
3706,794,30,12
3707,122,48,25
3708,765,10,12
3709,117,24,16
3710,938,28,15
3711,686,6,1
3712,566,38,9
3713,148,18,14
3714,662,40,10
3715,501,13,11
3716,382,12,14
3717,454,10,8
3718,33,13,24
3719,687,18,5
3720,172,16,5
3721,639,35,10
3722,375,20,23
3723,471,6,24
3724,638,29,14
3725,747,35,9
3726,130,31,11
3727,722,54,17
3728,147,31,7
3729,436,8,24
3730,841,52,13
3731,714,28,1
3732,42,17,10
3733,562,50,10
3734,899,25,1
3735,927,37,7
3736,169,59,14
3737,673,57,22
3738,840,24,5
3739,303,7,21
3740,375,60,1
3741,246,3,3
3742,892,50,13
3743,656,16,15
3744,953,48,25
3745,312,17,5
3746,61,44,14
3747,473,2,23
3748,740,4,1
3749,677,15,24
3750,831,42,21
3751,793,59,23
3752,767,20,28
3753,233,58,13
3754,217,15,17
3755,17,57,24
3756,233,12,12
3757,112,10,15
3758,87,26,16
3759,916,8,26
3760,411,24,19
3761,671,9,25
3762,674,21,25
3763,452,18,13
3764,529,40,8
3765,198,46,21
3766,642,29,12
3767,491,35,9
3768,526,53,22
3769,218,3,2
3770,955,26,12
3771,294,33,18
3772,911,53,9
3773,900,48,11
3774,763,50,7
3775,402,27,21
3776,807,2,20
3777,321,16,24
3778,913,2,17
3779,66,29,2
3780,150,44,17
3781,511,7,22
3782,943,6,8
3783,101,3,18
3784,984,45,28
3785,128,1,6
3786,494,56,6
3787,777,5,17
3788,553,23,14
3789,763,4,6
3790,866,25,20
3791,404,34,24
3792,615,41,18
3793,571,32,28
3794,139,30,15
3795,630,13,24
3796,688,11,16
3797,246,40,24
3798,390,44,25
3799,918,46,16
3800,551,9,17
3801,405,36,2
3802,21,25,23
3803,553,42,20
3804,315,51,2
3805,737,52,22
3806,769,48,5
3807,438,60,25
3808,645,29,9
3809,43,10,14
3810,483,34,4
3811,306,22,17
3812,138,39,7
3813,527,2,17
3814,187,60,26
3815,602,43,27
3816,337,20,8
3817,144,10,3
3818,268,52,4
3819,420,39,9
3820,423,1,8
3821,920,55,11
3822,682,34,28
3823,159,32,28
3824,164,28,27
3825,148,14,14
3826,763,57,28
3827,325,1,16
3828,895,28,16
3829,962,48,16
3830,669,46,28
3831,71,2,16
3832,745,46,9
3833,669,28,27
3834,475,7,14
3835,717,25,9
3836,986,33,23
3837,80,3,17
3838,571,17,20
3839,453,7,23
3840,862,28,13
3841,435,14,14
3842,139,7,18
3843,107,50,5
3844,305,11,17
3845,269,9,21
3846,566,24,27
3847,313,46,7
3848,582,16,2
3849,931,39,6
3850,646,22,16
3851,414,26,27
3852,267,51,14
3853,715,59,13
3854,489,25,25
3855,657,34,7
3856,926,38,21
3857,346,7,3
3858,966,17,2
3859,84,42,4
3860,684,2,3
3861,988,43,15
3862,83,35,9
3863,8,17,16
3864,978,49,10
3865,679,46,16
3866,198,26,1
3867,767,59,20
3868,673,36,27
3869,993,8,2
3870,957,43,12
3871,271,30,18
3872,787,8,13
3873,713,18,8
3874,587,31,3
3875,969,44,21
3876,481,5,9
3877,273,46,20
3878,822,15,17
3879,960,20,18
3880,594,44,10
3881,667,4,15
3882,659,8,12
3883,827,45,5
3884,67,9,8
3885,99,32,27
3886,423,41,18
3887,106,26,17
3888,151,54,8
3889,27,35,20
3890,231,38,17
3891,877,43,9
3892,419,10,17
3893,13,37,24
3894,886,12,25
3895,728,26,4
3896,14,37,10
3897,571,7,22
3898,140,14,21
3899,156,10,20
3900,523,53,28
3901,366,5,27
3902,890,58,1
3903,281,41,14
3904,161,31,20
3905,606,34,25
3906,560,5,6
3907,983,8,19
3908,556,45,3
3909,867,28,17
3910,413,48,25
3911,823,1,14
3912,962,47,17
3913,505,52,8
3914,722,41,22
3915,490,24,11
3916,137,53,21
3917,980,34,6
3918,15,47,27
3919,672,57,13
3920,779,14,25
3921,959,10,21
3922,772,33,7
3923,970,11,27
3924,235,48,4
3925,876,44,9
3926,999,10,26
3927,333,52,1
3928,840,41,6
3929,786,2,23
3930,347,26,9
3931,243,18,13
3932,589,48,12
3933,671,46,22
3934,235,50,3
3935,138,6,6
3936,104,7,14
3937,745,3,2
3938,807,4,20
3939,502,33,16
3940,113,55,19
3941,744,45,12
3942,147,17,15
3943,463,14,19
3944,41,34,18
3945,154,57,17
3946,64,9,11
3947,777,34,4
3948,341,6,6
3949,676,15,14
3950,723,50,2
3951,842,16,19
3952,602,10,9
3953,978,45,4
3954,877,36,24
3955,759,17,20
3956,165,56,23
3957,941,34,22
3958,472,44,8
3959,27,4,17
3960,966,6,16
3961,995,26,23
3962,254,4,7
3963,427,58,5
3964,272,20,20
3965,946,5,14
3966,95,57,6
3967,568,35,4
3968,343,47,11
3969,537,32,25
3970,447,57,19
3971,313,59,24
3972,459,13,25
3973,539,6,18
3974,474,13,12
3975,78,45,17
3976,929,40,7
3977,236,52,23
3978,590,28,1
3979,503,12,12
3980,623,5,22
3981,781,55,14
3982,896,13,1
3983,177,55,5
3984,766,22,28
3985,654,35,5
3986,350,23,26
3987,621,37,3
3988,687,58,21
3989,485,24,17
3990,697,46,20
3991,153,27,28
3992,321,15,6
3993,45,39,27
3994,517,57,24
3995,308,31,25
3996,129,32,5
3997,907,53,11
3998,817,49,20
3999,51,12,14
4000,552,7,3
4001,95,39,22
4002,906,8,24
4003,128,19,19
4004,574,17,6
4005,850,54,3
4006,434,6,26
4007,323,35,23
4008,999,35,2
4009,702,15,26
4010,121,32,12
4011,172,55,15
4012,142,9,7
4013,232,38,27
4014,906,25,5
4015,108,42,28
4016,272,15,16
4017,628,38,28
4018,453,14,3
4019,603,28,26
4020,840,13,3
4021,789,25,12
4022,148,60,1
4023,464,22,25
4024,662,43,9
4025,38,20,9
4026,136,7,14
4027,748,9,27
4028,53,18,25
4029,899,39,28
4030,55,59,14
4031,907,45,26
4032,203,14,23
4033,188,6,5
4034,427,42,28
4035,144,13,20
4036,778,7,13
4037,15,56,17
4038,931,43,6
4039,670,25,20
4040,556,53,21
4041,473,36,17
4042,223,53,17
4043,873,41,3
4044,443,35,14
4045,565,3,12
4046,615,58,18
4047,391,6,23
4048,431,6,22
4049,407,35,18
4050,468,59,8
4051,31,38,6
4052,831,44,21
4053,816,3,19
4054,340,50,23
4055,34,9,17
4056,107,4,4
4057,126,59,5
4058,131,54,16
4059,150,51,6
4060,253,38,27
4061,933,5,14
4062,494,41,28
4063,144,24,21
4064,602,23,24
4065,846,16,27
4066,139,53,2
4067,731,41,20
4068,16,12,15
4069,53,45,6
4070,888,59,11
4071,856,23,21
4072,577,17,18
4073,47,38,16
4074,563,17,13
4075,869,35,14
4076,753,32,23
4077,597,22,3
4078,740,41,5
4079,687,27,21
4080,720,9,24
4081,461,8,5
4082,809,57,15
4083,24,50,23
4084,440,9,9
4085,226,8,4
4086,868,60,23
4087,860,50,13
4088,592,56,12
4089,392,60,8
4090,269,53,6
4091,399,22,6
4092,495,46,6
4093,838,35,19
4094,837,43,2
4095,261,10,13
4096,306,13,17
4097,969,50,26
4098,195,17,20
4099,22,24,8
4100,673,21,8
4101,750,19,21
4102,401,20,13
4103,772,53,22
4104,59,27,21
4105,189,24,15
4106,630,9,24
4107,365,51,16
4108,852,36,16
4109,504,54,19
4110,448,28,1
4111,588,39,12
4112,183,29,21
4113,410,19,6
4114,633,5,2
4115,923,19,7
4116,620,6,4
4117,71,32,22
4118,646,54,21
4119,264,60,1
4120,961,7,19
4121,805,60,27
4122,603,41,10
4123,817,56,22
4124,460,42,3
4125,787,4,14
4126,744,10,14
4127,937,35,1
4128,254,59,24
4129,493,44,12
4130,120,39,12
4131,580,34,6
4132,483,20,28
4133,577,29,16
4134,650,53,11
4135,770,31,1
4136,73,20,22
4137,136,17,28
4138,300,29,16
4139,596,28,5
4140,510,34,20
4141,568,56,26
4142,497,56,10
4143,546,53,7
4144,368,19,8
4145,574,48,16
4146,673,6,11
4147,147,15,21
4148,479,22,14
4149,265,18,23
4150,777,19,27
4151,242,41,18
4152,323,2,10
4153,813,25,16
4154,836,30,4
4155,876,49,14
4156,273,22,15
4157,19,24,23
4158,481,22,3
4159,282,29,24
4160,52,54,14
4161,940,40,25
4162,681,53,22
4163,642,35,27
4164,40,41,15
4165,912,24,6
4166,790,16,15
4167,434,15,22
4168,449,32,10
4169,717,47,3
4170,515,3,10
4171,429,39,8
4172,323,17,27
4173,334,50,16
4174,586,43,24
4175,910,30,20
4176,821,55,1
4177,1000,47,20
4178,30,4,22
4179,325,47,4
4180,816,13,19
4181,274,53,2
4182,749,4,18
4183,695,2,24
4184,611,23,26
4185,65,24,8
4186,499,40,18
4187,740,21,1
4188,916,29,16
4189,573,49,11
4190,378,10,16
4191,284,52,4
4192,801,41,20
4193,745,34,17
4194,457,39,19
4195,732,26,10
4196,242,36,22
4197,949,39,21
4198,427,15,2
4199,430,56,10
4200,60,26,27
4201,247,52,5
4202,37,32,27
4203,247,13,8
4204,261,50,20
4205,875,17,12
4206,480,57,2
4207,771,58,3
4208,540,7,11
4209,261,51,23
4210,438,52,14
4211,994,21,13
4212,325,13,3
4213,260,40,13
4214,497,28,4
4215,68,27,1
4216,463,55,3
4217,233,7,25
4218,132,29,17
4219,638,37,28
4220,763,27,15
4221,464,51,20
4222,750,39,1
4223,891,13,25
4224,422,7,13
4225,569,36,19
4226,925,17,25
4227,875,9,28
4228,319,20,18
4229,591,1,28
4230,320,30,11
4231,834,4,25
4232,813,1,2
4233,209,18,15
4234,526,16,15
4235,937,37,9
4236,342,58,25
4237,225,43,22
4238,142,56,19
4239,472,29,19
4240,880,46,23
4241,102,18,24
4242,733,12,10
4243,103,45,17
4244,329,56,9
4245,370,8,18
4246,248,36,26
4247,738,50,10
4248,394,21,22
4249,837,60,27
4250,180,28,28
4251,642,5,11
4252,654,8,22
4253,253,52,7
4254,176,10,10
4255,533,50,13
4256,37,47,21
4257,167,52,16
4258,833,38,27
4259,716,1,12
4260,516,8,9
4261,332,38,19
4262,40,59,5
4263,65,1,24
4264,657,34,4
4265,331,40,25
4266,392,52,17
4267,884,48,15
4268,294,33,8
4269,956,28,6
4270,908,47,14
4271,167,22,18
4272,470,30,20
4273,54,56,21
4274,471,30,16
4275,124,50,12
4276,763,32,8
4277,351,38,28
4278,402,12,27
4279,71,52,10
4280,162,56,18
4281,974,33,26
4282,990,18,25
4283,977,26,16
4284,328,17,27
4285,555,4,13
4286,182,22,13
4287,973,36,2
4288,930,30,8
4289,403,9,17
4290,965,50,10
4291,375,18,16
4292,824,33,20
4293,307,7,24
4294,898,51,11
4295,969,54,1
4296,982,43,5
4297,142,22,2
4298,517,15,21
4299,663,56,18
4300,780,10,1
4301,90,24,28
4302,711,30,1
4303,8,23,1
4304,814,24,10
4305,199,18,20
4306,319,48,23
4307,279,37,8
4308,541,23,3
4309,15,18,17
4310,324,1,23
4311,751,43,11
4312,91,13,3
4313,431,22,12
4314,462,22,14
4315,364,33,2
4316,432,7,23
4317,267,30,28
4318,982,5,21
4319,45,31,21
4320,442,38,23
4321,808,35,6
4322,372,11,5
4323,773,14,9
4324,341,25,15
4325,445,14,12
4326,627,59,21
4327,566,33,24
4328,181,30,9
4329,896,29,20
4330,461,59,24
4331,238,28,19
4332,413,25,27
4333,340,22,27
4334,497,51,1
4335,255,38,3
4336,486,12,22
4337,692,53,9
4338,923,28,23
4339,920,7,2
4340,75,57,11
4341,849,21,16
4342,232,56,13
4343,30,35,26
4344,349,51,4
4345,381,14,19
4346,724,12,11
4347,199,32,26
4348,695,34,20
4349,37,22,13
4350,792,50,27
4351,288,10,21
4352,969,20,24
4353,105,14,17
4354,96,8,16
4355,51,22,3
4356,419,52,6
4357,848,1,19
4358,829,1,24
4359,371,58,15
4360,388,48,16
4361,193,8,28
4362,96,15,15
4363,727,53,28
4364,825,27,19
4365,162,6,24
4366,451,10,23
4367,598,13,8
4368,86,30,11
4369,67,58,2
4370,966,49,28
4371,28,54,5
4372,789,29,6
4373,203,24,15
4374,430,60,19
4375,826,50,4
4376,915,34,26
4377,601,51,24
4378,354,45,20
4379,33,3,2
4380,855,21,20
4381,799,10,2
4382,433,1,7
4383,251,39,5
4384,188,50,13
4385,880,50,3
4386,247,3,5
4387,26,20,22
4388,418,3,20
4389,137,17,11
4390,707,9,21
4391,365,28,8
4392,409,28,5
4393,430,51,5
4394,740,39,14
4395,913,23,13
4396,6,58,20
4397,534,22,28
4398,758,1,8
4399,6,28,22
4400,596,41,18
4401,853,58,12
4402,980,59,22
4403,456,42,20
4404,23,47,24
4405,89,57,5
4406,246,8,2
4407,54,17,24
4408,990,12,21
4409,131,46,28
4410,651,37,26
4411,946,13,14
4412,83,39,1
4413,355,51,28
4414,683,58,3
4415,257,15,17
4416,782,2,2
4417,74,27,5
4418,587,15,18
4419,296,43,16
4420,272,8,10
4421,997,11,22
4422,432,58,25
4423,994,2,28
4424,138,12,28
4425,914,34,4
4426,988,56,18
4427,53,24,24
4428,397,32,7
4429,558,21,19
4430,101,2,1
4431,620,36,9
4432,111,10,3
4433,32,29,15
4434,958,23,6
4435,199,3,12
4436,553,29,24
4437,991,35,12
4438,687,57,8
4439,350,27,26
4440,216,13,6
4441,394,57,26
4442,541,57,24
4443,214,28,8
4444,305,4,2
4445,187,58,20
4446,377,30,7
4447,440,21,23
4448,611,45,8
4449,801,23,2
4450,286,22,16
4451,68,55,27
4452,401,48,25
4453,61,26,23
4454,701,13,25
4455,337,44,3
4456,818,38,18
4457,626,55,19
4458,52,42,17
4459,214,52,16
4460,588,59,4
4461,854,52,6
4462,620,15,23
4463,189,3,19
4464,230,18,11
4465,49,36,13
4466,775,43,18
4467,863,11,15
4468,794,3,4
4469,131,47,9
4470,394,11,17
4471,490,42,4
4472,166,6,26
4473,189,14,11
4474,947,9,19
4475,786,35,3
4476,218,11,26
4477,748,13,28
4478,375,1,1
4479,960,3,8
4480,937,7,21
4481,953,23,1
4482,596,39,15
4483,655,39,8
4484,518,15,5
4485,64,40,25
4486,671,35,7
4487,717,34,19
4488,138,51,2
4489,366,15,13
4490,569,43,24
4491,210,11,24
4492,256,57,5
4493,632,12,18
4494,659,43,23
4495,282,52,15
4496,520,56,6
4497,891,11,20
4498,557,44,8
4499,821,48,11
4500,520,17,16
4501,398,14,12
4502,60,17,24
4503,958,14,21
4504,524,49,1
4505,110,12,19
4506,954,15,27
4507,334,1,11
4508,737,17,20
4509,751,46,5
4510,652,57,12
4511,71,36,15
4512,637,38,10
4513,452,1,6
4514,639,40,8
4515,709,36,18
4516,527,38,15
4517,223,17,8
4518,487,41,24
4519,902,5,8
4520,544,17,6
4521,722,56,3
4522,163,12,15
4523,157,10,13
4524,800,44,19
4525,769,8,26
4526,818,50,25
4527,877,4,9
4528,487,35,18
4529,894,45,8
4530,552,15,20
4531,969,43,19
4532,21,55,16
4533,80,30,10
4534,18,13,7
4535,306,37,23
4536,427,60,7
4537,72,27,17
4538,141,10,22
4539,790,9,18
4540,599,44,4
4541,842,28,3
4542,191,10,26
4543,675,36,4
4544,41,44,15
4545,536,12,7
4546,626,21,26
4547,589,20,13
4548,487,39,16
4549,710,56,19
4550,660,23,13
4551,689,9,4
4552,350,9,24
4553,274,27,23
4554,423,59,25
4555,376,11,14
4556,699,56,18
4557,287,43,11
4558,70,10,28
4559,731,26,8
4560,313,10,14
4561,735,28,6
4562,968,44,23
4563,409,25,27
4564,731,45,16
4565,311,48,11
4566,260,30,9
4567,594,32,10
4568,729,54,21
4569,422,54,24
4570,132,29,25
4571,760,42,10
4572,616,4,12
4573,589,41,8
4574,932,12,3
4575,654,1,15
4576,521,1,1
4577,481,8,14
4578,405,38,25
4579,370,9,12
4580,640,30,11
4581,837,11,27
4582,723,30,12
4583,554,25,2
4584,749,47,8
4585,837,20,10
4586,324,33,25
4587,836,37,24
4588,863,9,26
4589,933,54,28
4590,94,43,27
4591,361,43,20
4592,289,40,15
4593,189,31,9
4594,657,33,12
4595,761,26,3
4596,464,16,11
4597,685,21,23
4598,63,11,9
4599,49,30,1
4600,523,21,12
4601,613,23,6
4602,1000,2,23
4603,224,1,9
4604,312,10,26
4605,810,55,8
4606,566,10,22
4607,298,14,25
4608,891,23,10
4609,612,7,18
4610,18,39,3
4611,75,43,18
4612,881,24,16
4613,19,60,18
4614,475,1,26
4615,763,31,11
4616,79,6,8
4617,723,56,17
4618,804,14,16
4619,391,52,25
4620,718,51,2
4621,308,14,2
4622,243,40,27
4623,747,11,5
4624,842,58,1
4625,823,23,20
4626,274,36,15
4627,627,34,7
4628,786,42,4
4629,644,1,26
4630,127,10,23
4631,101,35,3
4632,849,18,19
4633,477,54,23
4634,213,7,20
4635,434,36,12
4636,981,4,4
4637,564,59,11
4638,333,49,18
4639,999,1,2
4640,715,31,23
4641,60,26,12
4642,814,16,21
4643,449,35,18
4644,519,5,6
4645,127,53,21
4646,544,21,9
4647,968,15,27
4648,579,8,11
4649,821,6,22
4650,279,27,28
4651,711,56,3
4652,80,21,15
4653,846,28,2
4654,621,27,15
4655,770,31,25
4656,555,3,3
4657,811,26,23
4658,621,44,23
4659,870,27,12
4660,472,24,14
4661,869,18,7
4662,566,58,3
4663,206,56,6
4664,870,3,15
4665,969,14,24
4666,88,26,23
4667,413,34,8
4668,700,50,13
4669,837,49,12
4670,761,5,2
4671,299,38,18
4672,621,41,15
4673,645,60,11
4674,837,40,1
4675,767,33,23
4676,182,33,11
4677,416,60,6
4678,441,60,13
4679,447,1,16
4680,359,22,28
4681,669,30,22
4682,238,50,23
4683,338,5,1
4684,260,13,19
4685,447,54,27
4686,553,50,3
4687,585,2,24
4688,65,16,10
4689,354,26,25
4690,534,54,11
4691,862,7,26
4692,130,1,15
4693,436,48,24
4694,454,17,10
4695,45,60,20
4696,819,39,27
4697,626,11,4
4698,873,19,28
4699,597,21,22
4700,258,7,12
4701,302,31,6
4702,637,35,11
4703,923,11,27
4704,550,8,15
4705,988,21,24
4706,899,26,9
4707,128,2,13
4708,594,13,8
4709,649,7,25
4710,148,57,26
4711,687,17,22
4712,961,15,1
4713,620,53,16
4714,915,18,7
4715,999,60,23
4716,319,42,6
4717,269,26,27
4718,10,38,7
4719,778,42,1
4720,669,51,25
4721,316,35,28
4722,391,1,28
4723,107,26,24
4724,268,4,1
4725,19,25,26
4726,947,3,14
4727,589,48,19
4728,592,29,6
4729,51,8,28
4730,6,20,8
4731,667,21,25
4732,516,53,10
4733,403,45,24
4734,564,19,1
4735,961,19,5
4736,108,12,16
4737,879,37,12
4738,632,52,3
4739,714,37,7
4740,672,9,4
4741,169,16,16
4742,327,28,7
4743,118,46,8
4744,51,55,20
4745,920,36,10
4746,675,24,10
4747,871,1,25
4748,93,44,16
4749,755,59,8
4750,698,37,8
4751,682,17,27
4752,952,55,20
4753,692,51,26
4754,564,13,12
4755,626,45,19
4756,276,27,4
4757,316,59,17
4758,766,32,8
4759,180,46,27
4760,200,58,14
4761,747,6,28
4762,321,57,17
4763,858,51,27
4764,51,31,5
4765,188,22,4
4766,987,41,11
4767,24,18,9
4768,96,25,19
